kepoi_name,kepid,koi_disposition,label,path
K00157.01,6541920,CONFIRMED,1,data/processed/K00157_01.npz
K00157.02,6541920,CONFIRMED,1,data/processed/K00157_02.npz
K00157.03,6541920,CONFIRMED,1,data/processed/K00157_03.npz
K00157.04,6541920,CONFIRMED,1,data/processed/K00157_04.npz
K01627.01,6543893,CONFIRMED,1,data/processed/K01627_01.npz
K01627.02,6543893,CONFIRMED,1,data/processed/K01627_02.npz
K01627.03,6543893,CANDIDATE,1,data/processed/K01627_03.npz
K01235.01,6546528,FALSE POSITIVE,0,data/processed/K01235_01.npz
K00857.01,6587280,CONFIRMED,1,data/processed/K00857_01.npz
K00857.02,6587280,CONFIRMED,1,data/processed/K00857_02.npz
K00858.01,6599919,CANDIDATE,1,data/processed/K00858_01.npz
K01736.01,6604328,CONFIRMED,1,data/processed/K01736_01.npz
K01224.01,6606653,FALSE POSITIVE,0,data/processed/K01224_01.npz
K01242.01,6607447,CANDIDATE,1,data/processed/K01242_01.npz
K01223.01,6613006,FALSE POSITIVE,0,data/processed/K01223_01.npz
K01692.01,6616218,CONFIRMED,1,data/processed/K01692_01.npz
K01692.02,6616218,CONFIRMED,1,data/processed/K01692_02.npz
K01225.01,6620003,CANDIDATE,1,data/processed/K01225_01.npz
K01226.01,6621116,FALSE POSITIVE,0,data/processed/K01226_01.npz
K00859.01,6675056,FALSE POSITIVE,0,data/processed/K00859_01.npz
K01243.01,6677256,FALSE POSITIVE,0,data/processed/K01243_01.npz
K00861.01,6685526,CONFIRMED,1,data/processed/K00861_01.npz
K01240.01,6690082,CONFIRMED,1,data/processed/K01240_01.npz
K01240.02,6690082,CONFIRMED,1,data/processed/K01240_02.npz
K01245.01,6693640,CONFIRMED,1,data/processed/K01245_01.npz
K01357.01,6719086,CANDIDATE,1,data/processed/K01357_01.npz
K00862.01,6756669,FALSE POSITIVE,0,data/processed/K00862_01.npz
K01376.01,6774826,FALSE POSITIVE,0,data/processed/K01376_01.npz
K00863.01,6784235,CONFIRMED,1,data/processed/K00863_01.npz
K01749.01,6786348,CONFIRMED,1,data/processed/K01749_01.npz
K00177.01,6803202,CONFIRMED,1,data/processed/K00177_01.npz
K01362.01,6837146,CANDIDATE,1,data/processed/K01362_01.npz
K01349.01,6847018,FALSE POSITIVE,0,data/processed/K01349_01.npz
K00864.01,6849310,CONFIRMED,1,data/processed/K00864_01.npz
K00864.02,6849310,CONFIRMED,1,data/processed/K00864_02.npz
K00864.03,6849310,CONFIRMED,1,data/processed/K00864_03.npz
K00163.01,6851425,CONFIRMED,1,data/processed/K00163_01.npz
K01373.01,6863839,FALSE POSITIVE,0,data/processed/K01373_01.npz
K00867.01,6863998,CONFIRMED,1,data/processed/K00867_01.npz
K00868.01,6867155,CANDIDATE,1,data/processed/K00868_01.npz
K01732.01,6869184,CONFIRMED,1,data/processed/K01732_01.npz
K01371.01,6878167,FALSE POSITIVE,0,data/processed/K01371_01.npz
K01372.01,6880531,FALSE POSITIVE,0,data/processed/K01372_01.npz
K01370.01,6924203,CONFIRMED,1,data/processed/K01370_01.npz
K01366.01,6932987,CONFIRMED,1,data/processed/K01366_01.npz
K01366.02,6932987,CONFIRMED,1,data/processed/K01366_02.npz
K01363.01,6936909,CONFIRMED,1,data/processed/K01363_01.npz
K01363.02,6936909,CONFIRMED,1,data/processed/K01363_02.npz
K01359.01,6946199,CONFIRMED,1,data/processed/K01359_01.npz
K01359.02,6946199,CANDIDATE,1,data/processed/K01359_02.npz
K00870.01,6949607,CONFIRMED,1,data/processed/K00870_01.npz
K00870.02,6949607,CONFIRMED,1,data/processed/K00870_02.npz
K00187.01,7023960,FALSE POSITIVE,0,data/processed/K00187_01.npz
K01380.01,7025526,FALSE POSITIVE,0,data/processed/K01380_01.npz
K00871.01,7031517,CANDIDATE,1,data/processed/K00871_01.npz
K01747.01,7032421,FALSE POSITIVE,0,data/processed/K01747_01.npz
K01747.02,7032421,FALSE POSITIVE,0,data/processed/K01747_02.npz
K01347.01,7037540,FALSE POSITIVE,0,data/processed/K01347_01.npz
K01347.02,7037540,FALSE POSITIVE,0,data/processed/K01347_02.npz
K01360.01,7102227,CONFIRMED,1,data/processed/K01360_01.npz
K01360.02,7102227,CONFIRMED,1,data/processed/K01360_02.npz
K01360.03,7102227,CONFIRMED,1,data/processed/K01360_03.npz
K00872.01,7109675,CONFIRMED,1,data/processed/K00872_01.npz
K00872.02,7109675,CONFIRMED,1,data/processed/K00872_02.npz
K00874.01,7134976,CONFIRMED,1,data/processed/K00874_01.npz
K00874.02,7134976,CONFIRMED,1,data/processed/K00874_02.npz
K01365.01,7174351,FALSE POSITIVE,0,data/processed/K01365_01.npz
K01346.01,7199774,FALSE POSITIVE,0,data/processed/K01346_01.npz
K01739.01,7199906,CANDIDATE,1,data/processed/K01739_01.npz
K01355.01,7211141,CONFIRMED,1,data/processed/K01355_01.npz
K01379.01,7211221,CONFIRMED,1,data/processed/K01379_01.npz
K01377.01,7211469,CONFIRMED,1,data/processed/K01377_01.npz
K01618.01,7215603,CONFIRMED,1,data/processed/K01618_01.npz
K01350.01,7220322,FALSE POSITIVE,0,data/processed/K01350_01.npz
K01345.01,7284688,FALSE POSITIVE,0,data/processed/K01345_01.npz
K01369.01,7287415,CONFIRMED,1,data/processed/K01369_01.npz
K01622.01,7287683,CANDIDATE,1,data/processed/K01622_01.npz
K00877.01,7287995,CONFIRMED,1,data/processed/K00877_01.npz
K00877.02,7287995,CONFIRMED,1,data/processed/K00877_02.npz
K00877.03,7287995,CONFIRMED,1,data/processed/K00877_03.npz
K00987.01,7295235,CONFIRMED,1,data/processed/K00987_01.npz
K01374.01,7296086,FALSE POSITIVE,0,data/processed/K01374_01.npz
K00878.01,7303253,CONFIRMED,1,data/processed/K00878_01.npz
K01353.01,7303287,CONFIRMED,1,data/processed/K01353_01.npz
K01353.02,7303287,CONFIRMED,1,data/processed/K01353_02.npz
K01353.03,7303287,CONFIRMED,1,data/processed/K01353_03.npz
K01368.01,7357531,FALSE POSITIVE,0,data/processed/K01368_01.npz
K01356.01,7363829,CANDIDATE,1,data/processed/K01356_01.npz
K00880.01,7366258,CONFIRMED,1,data/processed/K00880_01.npz
K00880.02,7366258,CONFIRMED,1,data/processed/K00880_02.npz
K00880.03,7366258,CONFIRMED,1,data/processed/K00880_03.npz
K00880.04,7366258,CONFIRMED,1,data/processed/K00880_04.npz
K00881.01,7373451,CONFIRMED,1,data/processed/K00881_01.npz
K00881.02,7373451,CONFIRMED,1,data/processed/K00881_02.npz
K01358.01,7376983,CONFIRMED,1,data/processed/K01358_01.npz
K01358.02,7376983,CONFIRMED,1,data/processed/K01358_02.npz
K01358.03,7376983,CONFIRMED,1,data/processed/K01358_03.npz
K01358.04,7376983,CONFIRMED,1,data/processed/K01358_04.npz
K00882.01,7377033,FALSE POSITIVE,0,data/processed/K00882_01.npz
K00883.01,7380537,CANDIDATE,1,data/processed/K00883_01.npz
K00884.01,7434875,CONFIRMED,1,data/processed/K00884_01.npz
K00884.02,7434875,CONFIRMED,1,data/processed/K00884_02.npz
K00884.03,7434875,CONFIRMED,1,data/processed/K00884_03.npz
K01452.01,7449844,FALSE POSITIVE,0,data/processed/K01452_01.npz
K00886.01,7455287,CONFIRMED,1,data/processed/K00886_01.npz
K00886.02,7455287,CONFIRMED,1,data/processed/K00886_02.npz
K00886.03,7455287,CONFIRMED,1,data/processed/K00886_03.npz
K01517.01,7456001,CONFIRMED,1,data/processed/K01517_01.npz
K00887.01,7458762,CONFIRMED,1,data/processed/K00887_01.npz
K01473.01,7499398,CANDIDATE,1,data/processed/K01473_01.npz
K01450.01,7532973,CONFIRMED,1,data/processed/K01450_01.npz
K01469.01,7543649,FALSE POSITIVE,0,data/processed/K01469_01.npz
K01518.01,7549209,CONFIRMED,1,data/processed/K01518_01.npz
K00890.01,7585481,CONFIRMED,1,data/processed/K00890_01.npz
K00136.01,7601633,FALSE POSITIVE,0,data/processed/K00136_01.npz
K01495.01,7629518,CONFIRMED,1,data/processed/K01495_01.npz
K01519.01,7663405,CONFIRMED,1,data/processed/K01519_01.npz
K01519.02,7663405,CANDIDATE,1,data/processed/K01519_02.npz
K00891.01,7663691,CONFIRMED,1,data/processed/K00891_01.npz
K01463.01,7672940,FALSE POSITIVE,0,data/processed/K01463_01.npz
K00892.01,7678434,CONFIRMED,1,data/processed/K00892_01.npz
K00892.02,7678434,CONFIRMED,1,data/processed/K00892_02.npz
K01508.01,7690844,CONFIRMED,1,data/processed/K01508_01.npz
K00894.01,7708215,FALSE POSITIVE,0,data/processed/K00894_01.npz
K01472.01,7761545,CONFIRMED,1,data/processed/K01472_01.npz
K00895.01,7767559,FALSE POSITIVE,0,data/processed/K00895_01.npz
K01527.01,7768451,CANDIDATE,1,data/processed/K01527_01.npz
K01449.01,7802136,FALSE POSITIVE,0,data/processed/K01449_01.npz
K00896.01,7825899,CONFIRMED,1,data/processed/K00896_01.npz
K00896.02,7825899,CONFIRMED,1,data/processed/K00896_02.npz
K00896.03,7825899,CANDIDATE,1,data/processed/K00896_03.npz
K01454.01,7830637,FALSE POSITIVE,0,data/processed/K01454_01.npz
K00171.01,7831264,CONFIRMED,1,data/processed/K00171_01.npz
K00171.02,7831264,CONFIRMED,1,data/processed/K00171_02.npz
K01499.01,7841925,CONFIRMED,1,data/processed/K01499_01.npz
K01499.02,7841925,CANDIDATE,1,data/processed/K01499_02.npz
K01499.03,7841925,CONFIRMED,1,data/processed/K01499_03.npz
K00897.01,7849854,CONFIRMED,1,data/processed/K00897_01.npz
K01525.01,7869917,CONFIRMED,1,data/processed/K01525_01.npz
K01525.02,7869917,CONFIRMED,1,data/processed/K01525_02.npz
K00898.01,7870390,CONFIRMED,1,data/processed/K00898_01.npz
K00898.02,7870390,CONFIRMED,1,data/processed/K00898_02.npz
K00898.03,7870390,CONFIRMED,1,data/processed/K00898_03.npz
K01515.01,7871954,CONFIRMED,1,data/processed/K01515_01.npz
K01515.02,7871954,CONFIRMED,1,data/processed/K01515_02.npz
K01511.01,7901948,CONFIRMED,1,data/processed/K01511_01.npz
K00899.01,7907423,CONFIRMED,1,data/processed/K00899_01.npz
K00899.02,7907423,CONFIRMED,1,data/processed/K00899_02.npz
K00899.03,7907423,CONFIRMED,1,data/processed/K00899_03.npz
K01770.01,7918217,FALSE POSITIVE,0,data/processed/K01770_01.npz
K00900.01,7938496,CONFIRMED,1,data/processed/K00900_01.npz
K00184.01,7972785,FALSE POSITIVE,0,data/processed/K00184_01.npz
K01569.01,8009350,CONFIRMED,1,data/processed/K01569_01.npz
K00901.01,8013419,CANDIDATE,1,data/processed/K00901_01.npz
K00155.01,8030148,CONFIRMED,1,data/processed/K00155_01.npz
K00903.01,8039892,CONFIRMED,1,data/processed/K00903_01.npz
K01765.01,8043714,FALSE POSITIVE,0,data/processed/K01765_01.npz
K01560.01,8046659,CANDIDATE,1,data/processed/K01560_01.npz
K01539.01,8081482,FALSE POSITIVE,0,data/processed/K01539_01.npz
K01570.01,8082001,CONFIRMED,1,data/processed/K01570_01.npz
K00162.01,8107380,CONFIRMED,1,data/processed/K00162_01.npz
K01012.01,8127639,FALSE POSITIVE,0,data/processed/K01012_01.npz
K00904.01,8150320,CONFIRMED,1,data/processed/K00904_01.npz
K00904.02,8150320,CONFIRMED,1,data/processed/K00904_02.npz
K00904.03,8150320,CONFIRMED,1,data/processed/K00904_03.npz
K00904.04,8150320,CONFIRMED,1,data/processed/K00904_04.npz
K00904.05,8150320,CONFIRMED,1,data/processed/K00904_05.npz
K01015.01,8158127,CONFIRMED,1,data/processed/K01015_01.npz
K01015.02,8158127,CONFIRMED,1,data/processed/K01015_02.npz
K01015.03,8158127,CANDIDATE,1,data/processed/K01015_03.npz
K01017.01,8174625,CONFIRMED,1,data/processed/K01017_01.npz
K00960.01,8176650,FALSE POSITIVE,0,data/processed/K00960_01.npz
K01016.01,8176653,FALSE POSITIVE,0,data/processed/K01016_01.npz
K01019.01,8179973,FALSE POSITIVE,0,data/processed/K01019_01.npz
K00905.01,8180063,FALSE POSITIVE,0,data/processed/K00905_01.npz
K01018.01,8183911,FALSE POSITIVE,0,data/processed/K01018_01.npz
K01746.01,8197343,CONFIRMED,1,data/processed/K01746_01.npz
K01070.01,8240904,CONFIRMED,1,data/processed/K01070_01.npz
K01070.02,8240904,CONFIRMED,1,data/processed/K01070_02.npz
K01070.03,8240904,CANDIDATE,1,data/processed/K01070_03.npz
K01065.01,8242681,FALSE POSITIVE,0,data/processed/K01065_01.npz
K01067.01,8246781,FALSE POSITIVE,0,data/processed/K01067_01.npz
K00908.01,8255887,CONFIRMED,1,data/processed/K00908_01.npz
K00909.01,8256049,FALSE POSITIVE,0,data/processed/K00909_01.npz
K01063.01,8257407,FALSE POSITIVE,0,data/processed/K01063_01.npz
K01150.01,8278371,CONFIRMED,1,data/processed/K01150_01.npz
K01142.01,8288947,CONFIRMED,1,data/processed/K01142_01.npz
K01147.01,8299955,FALSE POSITIVE,0,data/processed/K01147_01.npz
K01144.01,8302450,FALSE POSITIVE,0,data/processed/K01144_01.npz
K01143.01,8312852,FALSE POSITIVE,0,data/processed/K01143_01.npz
K01145.01,8313667,CANDIDATE,1,data/processed/K01145_01.npz
K00175.01,8323753,FALSE POSITIVE,0,data/processed/K00175_01.npz
K01132.01,8330548,FALSE POSITIVE,0,data/processed/K01132_01.npz
K01132.02,8330548,FALSE POSITIVE,0,data/processed/K01132_02.npz
K01141.01,8346392,CONFIRMED,1,data/processed/K01141_01.npz
K00122.01,8349582,CONFIRMED,1,data/processed/K00122_01.npz
K01146.01,8351704,CONFIRMED,1,data/processed/K01146_01.npz
K00152.01,8394721,CONFIRMED,1,data/processed/K00152_01.npz
K00152.02,8394721,CONFIRMED,1,data/processed/K00152_02.npz
K00152.03,8394721,CONFIRMED,1,data/processed/K00152_03.npz
K00152.04,8394721,CONFIRMED,1,data/processed/K00152_04.npz
K01733.01,8396405,CANDIDATE,1,data/processed/K01733_01.npz
K01135.01,8397446,FALSE POSITIVE,0,data/processed/K01135_01.npz
K01148.01,8410727,CONFIRMED,1,data/processed/K01148_01.npz
K01148.02,8410727,CONFIRMED,1,data/processed/K01148_02.npz
K00910.01,8414716,CONFIRMED,1,data/processed/K00910_01.npz
K01134.01,8414907,FALSE POSITIVE,0,data/processed/K01134_01.npz
K01134.02,8414907,FALSE POSITIVE,0,data/processed/K01134_02.npz
K01254.01,8454250,FALSE POSITIVE,0,data/processed/K01254_01.npz
K01253.01,8462258,FALSE POSITIVE,0,data/processed/K01253_01.npz
K01248.01,8488878,FALSE POSITIVE,0,data/processed/K01248_01.npz
K00911.01,8490993,CONFIRMED,1,data/processed/K00911_01.npz
K00911.02,8490993,CONFIRMED,1,data/processed/K00911_02.npz
K01255.01,8494263,CANDIDATE,1,data/processed/K01255_01.npz
K00912.01,8505670,CONFIRMED,1,data/processed/K00912_01.npz
K00912.02,8505670,CONFIRMED,1,data/processed/K00912_02.npz
K00138.01,8506766,FALSE POSITIVE,0,data/processed/K00138_01.npz
K01267.01,8519253,FALSE POSITIVE,0,data/processed/K01267_01.npz
K01277.01,8552565,FALSE POSITIVE,0,data/processed/K01277_01.npz
K01265.01,8552583,FALSE POSITIVE,0,data/processed/K01265_01.npz
K00139.01,8559644,CONFIRMED,1,data/processed/K00139_01.npz
K00139.02,8559644,CONFIRMED,1,data/processed/K00139_02.npz
K01263.01,8560840,FALSE POSITIVE,0,data/processed/K01263_01.npz
K00961.01,8561063,CONFIRMED,1,data/processed/K00961_01.npz
K00961.02,8561063,CONFIRMED,1,data/processed/K00961_02.npz
K00961.03,8561063,CONFIRMED,1,data/processed/K00961_03.npz
K01270.01,8564587,CONFIRMED,1,data/processed/K01270_01.npz
K01270.02,8564587,CONFIRMED,1,data/processed/K01270_02.npz
K00915.01,8605074,FALSE POSITIVE,0,data/processed/K00915_01.npz
K01278.01,8609450,CONFIRMED,1,data/processed/K01278_01.npz
K01278.02,8609450,CONFIRMED,1,data/processed/K01278_02.npz
K01278.03,8609450,CONFIRMED,1,data/processed/K01278_03.npz
K01278.04,8609450,CONFIRMED,1,data/processed/K01278_04.npz
K01278.05,8609450,FALSE POSITIVE,0,data/processed/K01278_05.npz
K01251.01,8616873,CANDIDATE,1,data/processed/K01251_01.npz
K01250.01,8620565,FALSE POSITIVE,0,data/processed/K01250_01.npz
K01250.02,8620565,CANDIDATE,1,data/processed/K01250_02.npz
K00916.01,8628973,CONFIRMED,1,data/processed/K00916_01.npz
K01258.01,8630788,CONFIRMED,1,data/processed/K01258_01.npz
K01258.02,8630788,CONFIRMED,1,data/processed/K01258_02.npz
K01258.03,8630788,CONFIRMED,1,data/processed/K01258_03.npz
K01271.01,8631160,CANDIDATE,1,data/processed/K01271_01.npz
K00137.01,8644288,CONFIRMED,1,data/processed/K00137_01.npz
K00137.02,8644288,CONFIRMED,1,data/processed/K00137_02.npz
K00137.03,8644288,CONFIRMED,1,data/processed/K00137_03.npz
K01754.01,8651389,CONFIRMED,1,data/processed/K01754_01.npz
K00918.01,8672910,CONFIRMED,1,data/processed/K00918_01.npz
K00918.02,8672910,FALSE POSITIVE,0,data/processed/K00918_02.npz
K01261.01,8678594,CONFIRMED,1,data/processed/K01261_01.npz
K01261.02,8678594,CONFIRMED,1,data/processed/K01261_02.npz
K01629.01,8685497,CONFIRMED,1,data/processed/K01629_01.npz
K00920.01,8689031,CONFIRMED,1,data/processed/K00920_01.npz
K00921.01,8689373,CONFIRMED,1,data/processed/K00921_01.npz
K00921.02,8689373,CONFIRMED,1,data/processed/K00921_02.npz
K00921.03,8689373,CONFIRMED,1,data/processed/K00921_03.npz
K00172.01,8692861,CONFIRMED,1,data/processed/K00172_01.npz
K00172.02,8692861,CONFIRMED,1,data/processed/K00172_02.npz
K01283.01,8700771,CONFIRMED,1,data/processed/K01283_01.npz
K01281.01,8742590,CONFIRMED,1,data/processed/K01281_01.npz
K01269.01,8757910,FALSE POSITIVE,0,data/processed/K01269_01.npz
K01260.01,8766222,FALSE POSITIVE,0,data/processed/K01260_01.npz
K01274.01,8800954,CONFIRMED,1,data/processed/K01274_01.npz
K01247.01,8801343,FALSE POSITIVE,0,data/processed/K01247_01.npz
K01276.01,8804283,CONFIRMED,1,data/processed/K01276_01.npz
K01276.02,8804283,CONFIRMED,1,data/processed/K01276_02.npz
K01273.01,8806072,CONFIRMED,1,data/processed/K01273_01.npz
K01268.01,8813698,CANDIDATE,1,data/processed/K01268_01.npz
K01282.01,8822366,CONFIRMED,1,data/processed/K01282_01.npz
K01259.01,8823426,FALSE POSITIVE,0,data/processed/K01259_01.npz
K00922.01,8826878,CONFIRMED,1,data/processed/K00922_01.npz
K01256.01,8848271,FALSE POSITIVE,0,data/processed/K01256_01.npz
K00132.01,8892910,FALSE POSITIVE,0,data/processed/K00132_01.npz
K01394.01,8937021,FALSE POSITIVE,0,data/processed/K01394_01.npz
K01387.01,8949247,FALSE POSITIVE,0,data/processed/K01387_01.npz
K00924.01,8951215,CANDIDATE,1,data/processed/K00924_01.npz
K01383.01,8953257,FALSE POSITIVE,0,data/processed/K01383_01.npz
K01384.01,8971432,FALSE POSITIVE,0,data/processed/K01384_01.npz
K00159.01,8972058,CONFIRMED,1,data/processed/K00159_01.npz
K00159.02,8972058,CONFIRMED,1,data/processed/K00159_02.npz
K01389.01,9002237,FALSE POSITIVE,0,data/processed/K01389_01.npz
K01413.01,9006449,CONFIRMED,1,data/processed/K01413_01.npz
K01413.02,9006449,CONFIRMED,1,data/processed/K01413_02.npz
K01413.03,9006449,CONFIRMED,1,data/processed/K01413_03.npz
K01407.01,9007866,FALSE POSITIVE,0,data/processed/K01407_01.npz
K01616.01,9015738,CONFIRMED,1,data/processed/K01616_01.npz
K01616.02,9015738,CANDIDATE,1,data/processed/K01616_02.npz
K01630.01,9017682,CANDIDATE,1,data/processed/K01630_01.npz
K01401.01,9030447,FALSE POSITIVE,0,data/processed/K01401_01.npz
K00134.01,9032900,CONFIRMED,1,data/processed/K00134_01.npz
K01402.01,9034103,CONFIRMED,1,data/processed/K01402_01.npz
K01392.01,9040849,FALSE POSITIVE,0,data/processed/K01392_01.npz
K00146.01,9048161,FALSE POSITIVE,0,data/processed/K00146_01.npz
K00927.01,9097120,FALSE POSITIVE,0,data/processed/K00927_01.npz
K01399.01,9100484,CANDIDATE,1,data/processed/K01399_01.npz
K00016.01,9110357,FALSE POSITIVE,0,data/processed/K00016_01.npz
K00929.01,9141746,CONFIRMED,1,data/processed/K00929_01.npz
K00929.02,9141746,CONFIRMED,1,data/processed/K00929_02.npz
K01400.01,9157908,FALSE POSITIVE,0,data/processed/K01400_01.npz
K00930.01,9159275,FALSE POSITIVE,0,data/processed/K00930_01.npz
K00932.01,9166870,FALSE POSITIVE,0,data/processed/K00932_01.npz
K00933.01,9171801,FALSE POSITIVE,0,data/processed/K00933_01.npz
K01403.01,9214942,CONFIRMED,1,data/processed/K01403_01.npz
K01405.01,9264949,CONFIRMED,1,data/processed/K01405_01.npz
K01398.01,9269281,CONFIRMED,1,data/processed/K01398_01.npz
K01406.01,9271752,CONFIRMED,1,data/processed/K01406_01.npz
K01632.01,9277896,CONFIRMED,1,data/processed/K01632_01.npz
K01390.01,9288786,FALSE POSITIVE,0,data/processed/K01390_01.npz
K00934.01,9334289,CONFIRMED,1,data/processed/K00934_01.npz
K00934.02,9334289,CONFIRMED,1,data/processed/K00934_02.npz
K00934.03,9334289,CONFIRMED,1,data/processed/K00934_03.npz
K01388.01,9346253,FALSE POSITIVE,0,data/processed/K01388_01.npz
K01633.01,9401997,CONFIRMED,1,data/processed/K01633_01.npz
K00937.01,9406990,CONFIRMED,1,data/processed/K00937_01.npz
K00974.01,9414417,CANDIDATE,1,data/processed/K00974_01.npz
K00938.01,9415172,CONFIRMED,1,data/processed/K00938_01.npz
K00938.02,9415172,CONFIRMED,1,data/processed/K00938_02.npz
K00938.03,9415172,CONFIRMED,1,data/processed/K00938_03.npz
K01397.01,9427402,CANDIDATE,1,data/processed/K01397_01.npz
K01396.01,9455556,CONFIRMED,1,data/processed/K01396_01.npz
K01396.02,9455556,CONFIRMED,1,data/processed/K01396_02.npz
K00939.01,9466668,CONFIRMED,1,data/processed/K00939_01.npz
K00939.02,9466668,CONFIRMED,1,data/processed/K00939_02.npz
K00939.03,9466668,CONFIRMED,1,data/processed/K00939_03.npz
K00939.04,9466668,CONFIRMED,1,data/processed/K00939_04.npz
K00941.01,9480189,CONFIRMED,1,data/processed/K00941_01.npz
K00941.02,9480189,CONFIRMED,1,data/processed/K00941_02.npz
K00941.03,9480189,CONFIRMED,1,data/processed/K00941_03.npz
K01470.01,9480310,CONFIRMED,1,data/processed/K01470_01.npz
K00942.01,9512687,CONFIRMED,1,data/processed/K00942_01.npz
K01466.01,9512981,CANDIDATE,1,data/processed/K01466_01.npz
K00165.01,9527915,CONFIRMED,1,data/processed/K00165_01.npz
K01461.01,9579499,FALSE POSITIVE,0,data/processed/K01461_01.npz
K01488.01,9589323,CONFIRMED,1,data/processed/K01488_01.npz
K00944.01,9595686,FALSE POSITIVE,0,data/processed/K00944_01.npz
K01490.01,9602514,FALSE POSITIVE,0,data/processed/K01490_01.npz
K00945.01,9605514,CONFIRMED,1,data/processed/K00945_01.npz
K00945.02,9605514,CONFIRMED,1,data/processed/K00945_02.npz
K00945.03,9605514,CANDIDATE,1,data/processed/K00945_03.npz
K00022.01,9631995,CONFIRMED,1,data/processed/K00022_01.npz
K01498.01,9636135,CONFIRMED,1,data/processed/K01498_01.npz
K01498.02,9636135,CONFIRMED,1,data/processed/K01498_02.npz
K01504.01,9641018,FALSE POSITIVE,0,data/processed/K01504_01.npz
K01457.01,9643874,CONFIRMED,1,data/processed/K01457_01.npz
K00946.01,9661877,FALSE POSITIVE,0,data/processed/K00946_01.npz
